CompleteTime;ReceivedTime;Opdrachtnummer;SS_Fiberhood;SS_reason_underground;SS_reason_wllmnt_N;SS_reason_wllmnt_Y;SS_MDU_LAMKEY;DETAIL_UNIT_ZIPCODE;DETAIL_UNIT_BLOC;DETAIL_UNIT_ETAGE;DETAIL_UNIT_UNIT;DETAIL_UNIT_PROXIMUS;DETAIL_UNIT_REMARKS;DETAIL_UNIT_UTAX;DETAIL_UNIT_TYPE;DETAIL_UNIT_RESIDENT;DETAIL_UNIT_GSM;DETAIL_UNIT_EMAIL
2020-07-09T06:24:52.0000000Z;2020-07-09T06:24:53.1370000Z;1676416;W03-C-Schaerbeek-FH04;;;;1676416;301;;3;301;;;;LU;;;;
2020-07-09T06:24:52.0000000Z;2020-07-09T06:24:53.1370000Z;1676416;W03-C-Schaerbeek-FH04;;;;1676416;401;;4;401;;;;LU;;;;
2020-07-09T06:34:25.7700000Z;2020-07-09T06:32:17.9830000Z;1329407;W03-C-Schaerbeek-FH04;;;;1329407;101;;1;101;;;;LU;;;;
2020-07-09T06:34:25.7700000Z;2020-07-09T06:32:17.9830000Z;1329407;W03-C-Schaerbeek-FH04;;;;1329407;102;;1;102;;;;LU;;;;
2020-07-09T06:34:25.7700000Z;2020-07-09T06:32:17.9830000Z;1329407;W03-C-Schaerbeek-FH04;;;;1329407;201;;2;201;;;;LU;;;;
2020-07-09T06:34:25.7700000Z;2020-07-09T06:32:17.9830000Z;1329407;W03-C-Schaerbeek-FH04;;;;1329407;202;;2;202;;;;LU;;;;
2020-07-09T06:34:25.7700000Z;2020-07-09T06:32:17.9830000Z;1329407;W03-C-Schaerbeek-FH04;;;;1329407;301;;3;301;;;;LU;;;;
2020-07-09T06:34:25.7700000Z;2020-07-09T06:32:17.9830000Z;1329407;W03-C-Schaerbeek-FH04;;;;1329407;302;;3;302;;;;LU;;;;
2020-07-09T06:38:18.0000000Z;2020-07-09T06:38:19.7570000Z;1676442;W03-C-Schaerbeek-FH04;;;;1676442;101;;1;101;;;;LU;;;;
2020-07-09T06:38:18.0000000Z;2020-07-09T06:38:19.7570000Z;1676442;W03-C-Schaerbeek-FH04;;;;1676442;201;;2;201;;;;LU;;;;
2020-07-09T06:38:18.0000000Z;2020-07-09T06:38:19.7570000Z;1676442;W03-C-Schaerbeek-FH04;;;;1676442;301;;3;301;;;;LU;;;;
2020-07-09T06:46:39.0000000Z;2020-07-09T06:46:40.3530000Z;1676420;W03-C-Schaerbeek-FH04;;;;1676420;001;;0;001;;;;LU;;;;
2020-07-09T06:46:39.0000000Z;2020-07-09T06:46:40.3530000Z;1676420;W03-C-Schaerbeek-FH04;;;;1676420;101;;1;101;;;;LU;;;;
2020-07-09T06:46:39.0000000Z;2020-07-09T06:46:40.3530000Z;1676420;W03-C-Schaerbeek-FH04;;;;1676420;102;;1;102;;;;LU;;;;
2020-07-09T06:46:39.0000000Z;2020-07-09T06:46:40.3530000Z;1676420;W03-C-Schaerbeek-FH04;;;;1676420;201;;2;201;;;;LU;;;;
2020-07-09T06:46:39.0000000Z;2020-07-09T06:46:40.3530000Z;1676420;W03-C-Schaerbeek-FH04;;;;1676420;301;;3;301;;;;LU;;;;
2020-07-09T06:49:59.5930000Z;2020-07-09T06:47:52.5070000Z;1676428;W03-C-Schaerbeek-FH04;;;;1676428;001;;0;001;;;;LU;;;;
2020-07-09T06:49:59.5930000Z;2020-07-09T06:47:52.5070000Z;1676428;W03-C-Schaerbeek-FH04;;;;1676428;101;;1;101;;;;LU;;;;
2020-07-09T06:49:59.5930000Z;2020-07-09T06:47:52.5070000Z;1676428;W03-C-Schaerbeek-FH04;;;;1676428;201;;2;201;;;;LU;;;;
2020-07-09T07:22:21.0000000Z;2020-07-09T07:22:22.0470000Z;1676432;W03-C-Schaerbeek-FH04;;;;1676432;001;;0;001;;;;LU;;;;
2020-07-09T07:22:21.0000000Z;2020-07-09T07:22:22.0470000Z;1676432;W03-C-Schaerbeek-FH04;;;;1676432;101;;1;101;;;;LU;;;;
2020-07-09T07:22:21.0000000Z;2020-07-09T07:22:22.0470000Z;1676432;W03-C-Schaerbeek-FH04;;;;1676432;201;;2;201;;;;LU;;;;
2020-07-09T07:22:21.0000000Z;2020-07-09T07:22:22.0470000Z;1676432;W03-C-Schaerbeek-FH04;;;;1676432;301;;3;301;;;;LU;;;;
2020-07-09T07:25:09.5270000Z;2020-07-09T07:23:01.8700000Z;947923;W03-C-Schaerbeek-FH04;;;;947923;101;;1;101;;;;LU;;;;
2020-07-09T07:25:09.5270000Z;2020-07-09T07:23:01.8700000Z;947923;W03-C-Schaerbeek-FH04;;;;947923;201;;2;201;;;;LU;;;;
2020-07-09T07:25:09.5270000Z;2020-07-09T07:23:01.8700000Z;947923;W03-C-Schaerbeek-FH04;;;;947923;301;;3;301;;;;LU;;;;
2020-07-09T07:49:46.6330000Z;2020-07-09T07:49:47.5630000Z;3014584;W03-D-Leuven-FH04;;;;3014584;0001;;0;0001;;;;LU;;;;
2020-07-09T07:49:46.6330000Z;2020-07-09T07:49:47.5630000Z;3014584;W03-D-Leuven-FH04;;;;3014584;0101;;1;0101;;;;LU;;;;
2020-07-09T07:49:46.6330000Z;2020-07-09T07:49:47.5630000Z;3014584;W03-D-Leuven-FH04;;;;3014584;0201;;2;0201;;;;LU;;;;
2020-07-09T08:04:24.4730000Z;2020-07-09T08:02:16.8530000Z;1676444;W03-C-Schaerbeek-FH04;;;;1676444;101;;1;101;;;;LU;;;;
2020-07-09T08:04:24.4730000Z;2020-07-09T08:02:16.8530000Z;1676444;W03-C-Schaerbeek-FH04;;;;1676444;102;;1;102;;;;LU;;;;
2020-07-09T08:04:24.4730000Z;2020-07-09T08:02:16.8530000Z;1676444;W03-C-Schaerbeek-FH04;;;;1676444;201;;2;201;;;;LU;;;;
2020-07-09T08:04:24.4730000Z;2020-07-09T08:02:16.8530000Z;1676444;W03-C-Schaerbeek-FH04;;;;1676444;202;;2;202;;;;LU;;;;
2020-07-09T08:04:24.4730000Z;2020-07-09T08:02:16.8530000Z;1676444;W03-C-Schaerbeek-FH04;;;;1676444;301;;3;301;;;;LU;;;;
2020-07-09T08:04:24.4730000Z;2020-07-09T08:02:16.8530000Z;1676444;W03-C-Schaerbeek-FH04;;;;1676444;302;;3;302;;;;LU;;;;
2020-07-09T08:20:53.1070000Z;2020-07-09T08:20:53.6070000Z;3014578;W03-D-Leuven-FH04;;;;3014578;80;;0;001;;;;LU;;;;
2020-07-09T08:20:53.1070000Z;2020-07-09T08:20:53.6070000Z;3014578;W03-D-Leuven-FH04;;;;3014578;80;;1;101;;;;LU;;;;
2020-07-09T08:32:38.1030000Z;2020-07-09T08:30:30.4030000Z;947925;W03-C-Schaerbeek-FH04;;;;947925;001;;0;001;;;;LU;;;;
2020-07-09T08:32:38.1030000Z;2020-07-09T08:30:30.4030000Z;947925;W03-C-Schaerbeek-FH04;;;;947925;101;;1;101;;;;BU;;;;
2020-07-09T08:32:38.1030000Z;2020-07-09T08:30:30.4030000Z;947925;W03-C-Schaerbeek-FH04;;;;947925;201;;2;201;;;;LU;;;;
2020-07-09T08:32:38.1030000Z;2020-07-09T08:30:30.4030000Z;947925;W03-C-Schaerbeek-FH04;;;;947925;301;;3;301;;;;LU;;;;
2020-07-09T09:08:32.6370000Z;2020-07-09T09:06:25.0500000Z;1672932;W03-C-Schaerbeek-FH04;;;;1672932;001;;0;001;;;;LU;;;;
2020-07-09T09:08:32.6370000Z;2020-07-09T09:06:25.0500000Z;1672932;W03-C-Schaerbeek-FH04;;;;1672932;101;;1;101;;;;LU;;;;
2020-07-09T09:08:32.6370000Z;2020-07-09T09:06:25.0500000Z;1672932;W03-C-Schaerbeek-FH04;;;;1672932;201;;2;201;;;;LU;;;;
2020-07-09T09:08:32.6370000Z;2020-07-09T09:06:25.0500000Z;1672932;W03-C-Schaerbeek-FH04;;;;1672932;301;;3;301;;;;LU;;;;
2020-07-09T09:10:47.9270000Z;2020-07-09T09:10:50.1270000Z;2739443;W03-C-Liege-FH09;;;;2739443;001;;0;001;;;;BU;;;;
2020-07-09T09:10:47.9270000Z;2020-07-09T09:10:50.1270000Z;2739443;W03-C-Liege-FH09;;;;2739443;101;;1;101;;;;LU;;;;
2020-07-09T09:10:47.9270000Z;2020-07-09T09:10:50.1270000Z;2739443;W03-C-Liege-FH09;;;;2739443;201;;2;201;;;;LU;;;;
2020-07-09T09:10:47.9270000Z;2020-07-09T09:10:50.1270000Z;2739443;W03-C-Liege-FH09;;;;2739443;301;;3;301;;;;LU;;;;
2020-07-09T09:17:09.0000000Z;2020-07-09T09:17:10.5300000Z;1667905;W03-C-Schaerbeek-FH04;;;;1667905;1;;1;1;;;;LU;;;;
2020-07-09T09:17:09.0000000Z;2020-07-09T09:17:10.5300000Z;1667905;W03-C-Schaerbeek-FH04;;;;1667905;2;;1;2;;;;LU;;;;
2020-07-09T09:17:09.0000000Z;2020-07-09T09:17:10.5300000Z;1667905;W03-C-Schaerbeek-FH04;;;;1667905;3;;2;3;;;;LU;;;;
2020-07-09T09:17:09.0000000Z;2020-07-09T09:17:10.5300000Z;1667905;W03-C-Schaerbeek-FH04;;;;1667905;4;;2;4;;;;LU;;;;
2020-07-09T09:17:09.0000000Z;2020-07-09T09:17:10.5300000Z;1667905;W03-C-Schaerbeek-FH04;;;;1667905;5;;3;5;;;;LU;;;;
2020-07-09T09:17:09.0000000Z;2020-07-09T09:17:10.5300000Z;1667905;W03-C-Schaerbeek-FH04;;;;1667905;6;;3;6;;;;LU;;;;
2020-07-09T09:17:09.0000000Z;2020-07-09T09:17:10.5300000Z;1667905;W03-C-Schaerbeek-FH04;;;;1667905;7;;4;7;;;;LU;;;;
2020-07-09T09:17:09.0000000Z;2020-07-09T09:17:10.5300000Z;1667905;W03-C-Schaerbeek-FH04;;;;1667905;8;;4;8;;;;LU;;;;
2020-07-09T09:17:42.7730000Z;2020-07-09T09:17:44.3230000Z;2739436;W03-C-Liege-FH09;;;;2739436;001;;0;001;;;;BU;;;;
2020-07-09T09:17:42.7730000Z;2020-07-09T09:17:44.3230000Z;2739436;W03-C-Liege-FH09;;;;2739436;101;;1;101;;;;LU;;;;
2020-07-09T09:17:42.7730000Z;2020-07-09T09:17:44.3230000Z;2739436;W03-C-Liege-FH09;;;;2739436;201;;2;201;;;;LU;;;;
2020-07-09T09:17:42.7730000Z;2020-07-09T09:17:44.3230000Z;2739436;W03-C-Liege-FH09;;;;2739436;301;;3;301;;;;LU;;;;
2020-07-09T09:20:55.4270000Z;2020-07-09T09:18:47.6730000Z;1672931;W03-C-Schaerbeek-FH04;;;;1672931;001;;0;001;;;;BU;;;;
2020-07-09T09:20:55.4270000Z;2020-07-09T09:18:47.6730000Z;1672931;W03-C-Schaerbeek-FH04;;;;1672931;101;;1;101;;;;LU;;;;
2020-07-09T09:20:55.4270000Z;2020-07-09T09:18:47.6730000Z;1672931;W03-C-Schaerbeek-FH04;;;;1672931;201;;2;201;;;;LU;;;;
2020-07-09T09:20:55.4270000Z;2020-07-09T09:18:47.6730000Z;1672931;W03-C-Schaerbeek-FH04;;;;1672931;301;;3;301;;;;LU;;;;
2020-07-09T09:26:24.0000000Z;2020-07-09T09:26:24.7670000Z;1668036;W03-C-Schaerbeek-FH04;;;;1668036;001;;0;001;;;;LU;;;;
2020-07-09T09:26:24.0000000Z;2020-07-09T09:26:24.7670000Z;1668036;W03-C-Schaerbeek-FH04;;;;1668036;101;;1;101;;;;LU;;;;
2020-07-09T09:26:24.0000000Z;2020-07-09T09:26:24.7670000Z;1668036;W03-C-Schaerbeek-FH04;;;;1668036;201;;2;201;;;;LU;;;;
2020-07-09T09:26:24.0000000Z;2020-07-09T09:26:24.7670000Z;1668036;W03-C-Schaerbeek-FH04;;;;1668036;301;;3;301;;;;LU;;;;
2020-07-09T09:29:21.6300000Z;2020-07-09T09:27:13.8630000Z;947357;W03-C-Schaerbeek-FH04;;;;947357;001;;0;001;;;;LU;;;;
2020-07-09T09:29:21.6300000Z;2020-07-09T09:27:13.8630000Z;947357;W03-C-Schaerbeek-FH04;;;;947357;101;;1;101;;;;LU;;;;
2020-07-09T09:29:21.6300000Z;2020-07-09T09:27:13.8630000Z;947357;W03-C-Schaerbeek-FH04;;;;947357;201;;2;201;;;;LU;;;;
2020-07-09T09:29:21.6300000Z;2020-07-09T09:27:13.8630000Z;947357;W03-C-Schaerbeek-FH04;;;;947357;301;;3;301;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;-1;;-1;-0101;;Lift;;SU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;0;;1;0101;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;1;;1;0102;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;2;;1;0103;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;3;;2;0201;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;4;;2;0202;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;5;;2;0203;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;6;;3;0301;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;7;;3;0302;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;8;;3;0303;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;9;;4;0401;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;10;;4;0402;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;11;;4;0403;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;12;;5;0501;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;13;;5;0502;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;14;;5;0503;;;;LU;;;;
2020-07-09T09:27:15.5470000Z;2020-07-09T09:27:16.7530000Z;1304350;W03-C-Antwerpen-West-FH03;;;;1304350;15;;6;0601;;;;LU;;;;
2020-07-09T09:29:50.1030000Z;2020-07-09T09:29:51.3670000Z;4511503;;;;;;0;;0;0001;;;;BU;;;;
2020-07-09T09:30:34.0000000Z;2020-07-09T09:30:36.9900000Z;1668035;W03-C-Schaerbeek-FH04;;;;1668035;001;;0;001;;;;LU;;;;
2020-07-09T09:30:34.0000000Z;2020-07-09T09:30:36.9900000Z;1668035;W03-C-Schaerbeek-FH04;;;;1668035;101;;1;101;;;;LU;;;;
2020-07-09T09:30:34.0000000Z;2020-07-09T09:30:36.9900000Z;1668035;W03-C-Schaerbeek-FH04;;;;1668035;201;;2;201;;;;LU;;;;
2020-07-09T09:30:34.0000000Z;2020-07-09T09:30:36.9900000Z;1668035;W03-C-Schaerbeek-FH04;;;;1668035;301;;3;301;;;;LU;;;;
2020-07-09T09:35:57.7330000Z;2020-07-09T09:35:59.4900000Z;2739327;W03-C-Liege-FH09;;;;2739327;001;;0;01;;;;LU;;;;
2020-07-09T09:35:57.7330000Z;2020-07-09T09:35:59.4900000Z;2739327;W03-C-Liege-FH09;;;;2739327;002;;1;11;;;;LU;;;;
2020-07-09T09:35:57.7330000Z;2020-07-09T09:35:59.4900000Z;2739327;W03-C-Liege-FH09;;;;2739327;011;;1;12;;;;LU;;;;
2020-07-09T09:35:57.7330000Z;2020-07-09T09:35:59.4900000Z;2739327;W03-C-Liege-FH09;;;;2739327;012;;2;22;;;;LU;;;;
2020-07-09T09:35:57.7330000Z;2020-07-09T09:35:59.4900000Z;2739327;W03-C-Liege-FH09;;;;2739327;021;;2;21;;;;LU;;;;
2020-07-09T09:40:50.0000000Z;2020-07-09T09:40:50.9630000Z;1668031;W03-C-Schaerbeek-FH04;;;;1668031;101;;1;101;;;;LU;;;;
2020-07-09T09:40:50.0000000Z;2020-07-09T09:40:50.9630000Z;1668031;W03-C-Schaerbeek-FH04;;;;1668031;201;;2;201;;;;LU;;;;
2020-07-09T09:40:50.0000000Z;2020-07-09T09:40:50.9630000Z;1668031;W03-C-Schaerbeek-FH04;;;;1668031;301;;3;301;;;;LU;;;;
2020-07-09T09:40:50.0000000Z;2020-07-09T09:40:50.9630000Z;1668031;W03-C-Schaerbeek-FH04;;;;1668031;401;;4;401;;;;LU;;;;
2020-07-09T09:58:44.0000000Z;2020-07-09T09:58:49.7770000Z;1667922;W03-C-Schaerbeek-FH04;;;;1667922;001;;0;001;;;;BU;;;;
2020-07-09T09:58:44.0000000Z;2020-07-09T09:58:49.7770000Z;1667922;W03-C-Schaerbeek-FH04;;;;1667922;101;;1;101;;;;LU;;;;
2020-07-09T09:58:44.0000000Z;2020-07-09T09:58:49.7770000Z;1667922;W03-C-Schaerbeek-FH04;;;;1667922;201;;2;201;;;;LU;;;;
2020-07-09T09:58:44.0000000Z;2020-07-09T09:58:49.7770000Z;1667922;W03-C-Schaerbeek-FH04;;;;1667922;301;;3;301;;;;LU;;;;
2020-07-09T09:58:44.0000000Z;2020-07-09T09:58:49.7770000Z;1667922;W03-C-Schaerbeek-FH04;;;;1667922;401;;4;401;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;1;;0;1;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;2;;1;2;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;3;;1;3;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;4;;1;4;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;5;;2;5;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;6;;2;6;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;7;;2;7;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;8;;3;8;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;9;;3;9;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;10;;3;10;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;11;;4;11;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;12;;4;12;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;13;;4;13;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;14;;5;14;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;15;;5;15;;;;LU;;;;
2020-07-09T10:04:13.0000000Z;2020-07-09T10:04:14.0670000Z;1675612;W03-C-Schaerbeek-FH04;;;;1675612;0000;;0;0000;;LIFT;;LU;;;;
2020-07-09T10:08:43.2800000Z;2020-07-09T10:08:45.1870000Z;11296;W03-C-Liege-FH09;;;;11296;0;;-01;01;;;;SU;;;;
2020-07-09T10:08:43.2800000Z;2020-07-09T10:08:45.1870000Z;11296;W03-C-Liege-FH09;;;;11296;001;;0;01;;;;LU;;;;
2020-07-09T10:08:43.2800000Z;2020-07-09T10:08:45.1870000Z;11296;W03-C-Liege-FH09;;;;11296;101;;1;11;;;;LU;;;;
2020-07-09T10:08:43.2800000Z;2020-07-09T10:08:45.1870000Z;11296;W03-C-Liege-FH09;;;;11296;201;;2;21;;;;LU;;;;
2020-07-09T10:08:43.2800000Z;2020-07-09T10:08:45.1870000Z;11296;W03-C-Liege-FH09;;;;11296;301;;3;31;;;;LU;;;;
2020-07-09T10:08:43.2800000Z;2020-07-09T10:08:45.1870000Z;11296;W03-C-Liege-FH09;;;;11296;401;;4;41;;;;LU;;;;
2020-07-09T10:08:43.2800000Z;2020-07-09T10:08:45.1870000Z;11296;W03-C-Liege-FH09;;;;11296;501;;5;51;;;;LU;;;;
2020-07-09T10:45:32.7130000Z;2020-07-09T10:45:33.2670000Z;3026829;W03-D-Leuven-FH04;;;;3026829;22;;0;001;;;;LU;;;;
2020-07-09T10:45:32.7130000Z;2020-07-09T10:45:33.2670000Z;3026829;W03-D-Leuven-FH04;;;;3026829;22;;1;101;;;;LU;;;;
2020-07-09T10:59:34.4870000Z;2020-07-09T10:59:36.5000000Z;4214778;W03-D-Leuven-FH04;;;;4214778;62;;0;001;;;;LU;;;;
2020-07-09T10:59:34.4870000Z;2020-07-09T10:59:36.5000000Z;4214778;W03-D-Leuven-FH04;;;;4214778;62;;1;101;;;;LU;;;;
2020-07-09T11:00:53.2600000Z;2020-07-09T11:00:54.6770000Z;4783283;W03-D-Leuven-FH04;;;;4783283;64;;0;001;;;;LU;;;;
2020-07-09T11:00:53.2600000Z;2020-07-09T11:00:54.6770000Z;4783283;W03-D-Leuven-FH04;;;;4783283;64;;1;101;;;;LU;;;;
2020-07-09T11:09:00.3600000Z;2020-07-09T11:09:49.8830000Z;1050194;W03-D-Leuven-FH04;;;;1050194;66;;0;001;;;;LU;;;;
2020-07-09T11:09:00.3600000Z;2020-07-09T11:09:49.8830000Z;1050194;W03-D-Leuven-FH04;;;;1050194;66;;1;101;;;;LU;;;;
2020-07-09T11:09:00.3600000Z;2020-07-09T11:09:49.8830000Z;1050194;W03-D-Leuven-FH04;;;;1050194;66;;2;201;;;;LU;;;;
2020-07-09T11:16:44.5500000Z;2020-07-09T11:14:36.4530000Z;1450127;W03-C-Schaerbeek-FH04;;;;1450127;001;;0;001;;;;LU;;;;
2020-07-09T11:16:44.5500000Z;2020-07-09T11:14:36.4530000Z;1450127;W03-C-Schaerbeek-FH04;;;;1450127;101;;1;101;;;;LU;;;;
2020-07-09T11:16:44.5500000Z;2020-07-09T11:14:36.4530000Z;1450127;W03-C-Schaerbeek-FH04;;;;1450127;201;;2;201;;;;LU;;;;
2020-07-09T11:16:44.5500000Z;2020-07-09T11:14:36.4530000Z;1450127;W03-C-Schaerbeek-FH04;;;;1450127;301;;3;301;;;;LU;;;;
2020-07-09T11:16:44.5500000Z;2020-07-09T11:14:36.4530000Z;1450127;W03-C-Schaerbeek-FH04;;;;1450127;401;;4;401;;;;LU;;;;
2020-07-09T11:15:12.0000000Z;2020-07-09T11:15:12.5270000Z;3036343;W02-D-Leuven-FH02;;;;3036343;001;;0;001;;;;BU;;;;
2020-07-09T11:15:12.0000000Z;2020-07-09T11:15:12.5270000Z;3036343;W02-D-Leuven-FH02;;;;3036343;101;;1;101;;;;BU;;;;
2020-07-09T11:16:13.0000000Z;2020-07-09T11:16:14.0170000Z;951126;W03-C-Schaerbeek-FH04;;;;951126;001;;0;001;;;;LU;;;;
2020-07-09T11:16:13.0000000Z;2020-07-09T11:16:14.0170000Z;951126;W03-C-Schaerbeek-FH04;;;;951126;101;;1;101;;;;LU;;;;
2020-07-09T11:16:13.0000000Z;2020-07-09T11:16:14.0170000Z;951126;W03-C-Schaerbeek-FH04;;;;951126;102;;1;102;;;;LU;;;;
2020-07-09T11:16:13.0000000Z;2020-07-09T11:16:14.0170000Z;951126;W03-C-Schaerbeek-FH04;;;;951126;201;;2;201;;;;LU;;;;
2020-07-09T11:16:13.0000000Z;2020-07-09T11:16:14.0170000Z;951126;W03-C-Schaerbeek-FH04;;;;951126;202;;2;202;;;;LU;;;;
2020-07-09T11:16:13.0000000Z;2020-07-09T11:16:14.0170000Z;951126;W03-C-Schaerbeek-FH04;;;;951126;301;;3;301;;;;LU;;;;
2020-07-09T11:16:13.0000000Z;2020-07-09T11:16:14.0170000Z;951126;W03-C-Schaerbeek-FH04;;;;951126;302;;3;302;;;;LU;;;;
2020-07-09T11:20:58.9970000Z;2020-07-09T11:21:01.4770000Z;3027500;W03-D-Leuven-FH04;;;;3027500;116;;0;001;;;;LU;;;;
2020-07-09T11:20:58.9970000Z;2020-07-09T11:21:01.4770000Z;3027500;W03-D-Leuven-FH04;;;;3027500;116;;1;101;;;;LU;;;;
2020-07-09T11:27:13.0000000Z;2020-07-09T11:27:15.9970000Z;1679524;W03-C-Schaerbeek-FH04;;;;1679524;001;;0;001;;;;BU;;;;
2020-07-09T11:27:13.0000000Z;2020-07-09T11:27:15.9970000Z;1679524;W03-C-Schaerbeek-FH04;;;;1679524;101;;1;101;;;;LU;;;;
2020-07-09T11:27:13.0000000Z;2020-07-09T11:27:15.9970000Z;1679524;W03-C-Schaerbeek-FH04;;;;1679524;201;;2;201;;;;LU;;;;
2020-07-09T11:29:37.1270000Z;2020-07-09T11:29:43.1230000Z;1474048;W03-C-Liege-FH09;;;;1474048;001;903;0;001;;;;LU;;;;
2020-07-09T11:29:37.1270000Z;2020-07-09T11:29:43.1230000Z;1474048;W03-C-Liege-FH09;;;;1474048;201;903;2;201;;;;LU;;;;
2020-07-09T11:41:32.7400000Z;2020-07-09T11:41:35.5930000Z;3093535;W03-C-Liege-FH09;;;;3093535;001;906;0;001;;;;LU;;;;
2020-07-09T11:41:32.7400000Z;2020-07-09T11:41:35.5930000Z;3093535;W03-C-Liege-FH09;;;;3093535;101;906;1;101;;;;LU;;;;
2020-07-09T11:41:32.7400000Z;2020-07-09T11:41:35.5930000Z;3093535;W03-C-Liege-FH09;;;;3093535;201;906;2;201;;;;LU;;;;
2020-07-09T11:41:32.7400000Z;2020-07-09T11:41:35.5930000Z;3093535;W03-C-Liege-FH09;;;;3093535;301;906;3;301;;;;LU;;;;
2020-07-09T11:48:24.1070000Z;2020-07-09T11:48:27.7970000Z;3093546;W03-C-Liege-FH09;;;;3093546;001;906;0;001;;;;LU;;;;
