CompleteTime;ReceivedTime;Opdrachtnummer;SS_Fiberhood;SS_reason_underground;SS_reason_wllmnt_N;SS_reason_wllmnt_Y;SS_MDU_LAMKEY;DETAIL_UNIT_ZIPCODE;DETAIL_UNIT_BLOC;DETAIL_UNIT_ETAGE;DETAIL_UNIT_UNIT;DETAIL_UNIT_PROXIMUS;DETAIL_UNIT_REMARKS;DETAIL_UNIT_UTAX;DETAIL_UNIT_TYPE;DETAIL_UNIT_RESIDENT;DETAIL_UNIT_GSM;DETAIL_UNIT_EMAIL
2020-06-27T15:18:52.3400000Z;2020-06-27T15:18:54.5070000Z;2762104;W03-C-Liege-FH08;;;;2762104;0;802;Rdc;02;;;;LU;;;;
2020-06-27T15:18:52.3400000Z;2020-06-27T15:18:54.5070000Z;2762104;W03-C-Liege-FH08;;;;2762104;0;802;Rdc;03;;;;LU;;;;
2020-06-27T15:18:52.3400000Z;2020-06-27T15:18:54.5070000Z;2762104;W03-C-Liege-FH08;;;;2762104;0;802;1;11;;;;LU;;;;
2020-06-27T15:18:52.3400000Z;2020-06-27T15:18:54.5070000Z;2762104;W03-C-Liege-FH08;;;;2762104;0;802;1;12;;;;LU;;;;
2020-06-27T15:18:52.3400000Z;2020-06-27T15:18:54.5070000Z;2762104;W03-C-Liege-FH08;;;;2762104;0;802;2;21;;;;LU;;;;
2020-06-27T15:18:52.3400000Z;2020-06-27T15:18:54.5070000Z;2762104;W03-C-Liege-FH08;;;;2762104;0;802;2;22;;;;LU;;;;
2020-06-27T15:18:52.3400000Z;2020-06-27T15:18:54.5070000Z;2762104;W03-C-Liege-FH08;;;;2762104;0;802;3;31;;;;LU;;;;
2020-06-27T15:22:15.6170000Z;2020-06-27T15:22:17.7430000Z;660979;W03-C-Liege-FH08;;;;660979;0;802;Rdc;01;;;;LU;;;;
2020-06-27T15:22:15.6170000Z;2020-06-27T15:22:17.7430000Z;660979;W03-C-Liege-FH08;;;;660979;0;802;1;11;;;;LU;;;;
2020-06-27T15:22:15.6170000Z;2020-06-27T15:22:17.7430000Z;660979;W03-C-Liege-FH08;;;;660979;0;802;2;21;;;;LU;;;;
2020-06-27T15:32:20.6470000Z;2020-06-27T15:32:23.4530000Z;11256;W03-C-Liege-FH08;;;;11256;0;802;Rdc;01;;102;;BU;;;;
2020-06-27T15:32:20.6470000Z;2020-06-27T15:32:23.4530000Z;11256;W03-C-Liege-FH08;;;;11256;0;802;1;11;;24;;LU;;;;
2020-06-27T15:32:20.6470000Z;2020-06-27T15:32:23.4530000Z;11256;W03-C-Liege-FH08;;;;11256;0;802;2;21;;24;;LU;;;;
2020-06-27T15:32:20.6470000Z;2020-06-27T15:32:23.4530000Z;11256;W03-C-Liege-FH08;;;;11256;0;802;3;31;;24;;LU;;;;
2020-06-27T15:34:53.3530000Z;2020-06-27T15:34:55.4770000Z;3139228;;;;;;0;802;Rdc;01;;;;BU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;-01;-11;;;;SU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;Rdc;01;;;;BU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;1;11;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;1;12;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;1;13;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;2;21;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;2;22;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;2;23;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;3;31;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;3;32;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;3;33;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;4;41;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;4;42;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;4;43;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;5;51;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;5;52;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;5;53;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;6;61;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;6;62;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;6;63;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;7;71;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;7;72;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;7;73;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;8;81;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;8;82;;;;LU;;;;
2020-06-27T15:53:38.1230000Z;2020-06-27T15:53:40.4570000Z;660955;W03-C-Liege-FH08;;;;660955;0;802;8;83;;;;LU;;;;
2020-06-28T11:02:44.0000000Z;2020-06-28T11:02:45.3870000Z;5579586;;;;;;720;;0;720;;;;BU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;Rdc;01;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;Rdc;02;;Paur;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;Rdc;03;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;1;11;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;1;12;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;1;13;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;2;21;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;2;22;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;2;23;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;3;31;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;3;32;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;3;33;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;4;41;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;4;42;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;4;43;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;5;51;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;5;52;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;5;53;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;6;61;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;6;62;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;6;63;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;7;71;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;7;72;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;7;73;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;8;81;;Pair;;SU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;8;82;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;8;83;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;9;91;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;9;92;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;9;93;;Pair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;-01;01;;Impair;;SU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;-01;02;;Impair;;SU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;Rdc;01;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;Rdc;02;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;Rdc;03;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;1;11;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;1;12;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;1;13;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;2;21;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;2;22;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;2;23;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;3;31;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;3;32;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;3;33;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;4;41;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;4;42;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;4;43;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;5;51;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;5;52;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;5;53;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;6;61;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;6;62;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;6;63;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;7;71;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;7;72;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;7;73;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;8;81;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;8;82;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;8;83;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;9;91;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;9;92;;Impair;;LU;;;;
2020-06-28T14:31:18.2370000Z;2020-06-28T14:31:19.9470000Z;3203447;;;;;3203447;0;153;9;93;;Impair;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;-01;01;;Paire;;SU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;-01;02;;Impaire;;SU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;Rdc;01;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;Rdc;02;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;Rdc;03;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;Rdc;04;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;Rdc;05;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;Rdc;06;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;Rdc;07;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;Rdc;08;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;Rdc;09;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;1;11;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;1;12;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;1;13;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;1;14;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;1;15;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;1;16;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;1;17;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;2;21;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;2;22;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;2;23;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;2;24;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;2;25;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;2;26;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;2;27;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;3;31;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;3;32;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;3;33;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;3;34;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;3;35;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;3;36;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;3;37;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;4;41;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;4;42;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;4;43;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;4;44;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;4;45;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;4;46;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;4;47;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;5;51;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;5;52;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;5;53;;Paire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;5;54;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;5;55;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;5;56;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;5;57;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;6;61;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;6;62;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;6;63;;Impaire;;LU;;;;
2020-06-28T15:55:38.4700000Z;2020-06-28T15:55:39.7730000Z;3203486;;;;;3203486;0;153;6;64;;Impaire;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;-01;01;;Pair;;SU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;-01;02;;Pair;;SU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;Rdc;01;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;Rdc;02;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;Rdc;03;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;1;11;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;1;12;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;1;13;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;2;21;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;2;22;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;2;23;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;3;31;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;3;32;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;3;33;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;4;41;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;4;42;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;4;43;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;5;51;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;5;52;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;5;53;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;6;61;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;6;62;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;6;63;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;7;71;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;7;72;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;7;73;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;8;81;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;8;82;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;8;83;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;9;91;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;9;92;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;9;93;;Pair;;LU;;;;
2020-06-28T16:52:32.4000000Z;2020-06-28T16:52:33.9670000Z;3203449;;;;;3203449;0;153;Rdc;01;;Impair;;LU;;;;
